date,close,volume,open,high,low
4/17/2017,4.51,3682154,4.72,4.72,4.43
4/13/2017,4.7,3031171,4.93,4.94,4.7
4/12/2017,4.95,2029681,4.94,4.96,4.84
4/11/2017,4.94,3074843,5,5,4.8799
4/10/2017,4.88,1199143,4.84,4.93,4.81
4/7/2017,4.89,1798319,4.99,5.02,4.8
4/6/2017,4.89,949360,4.93,4.95,4.86
4/5/2017,4.96,2245360,4.78,4.99,4.78
4/4/2017,4.88,2906582,5.05,5.08,4.81
4/3/2017,5.01,1798087,4.81,5.02,4.8
3/31/2017,4.87,2542902,4.95,4.9609,4.84
3/30/2017,4.93,1194231,4.94,4.99,4.87
3/29/2017,4.99,1501482,5,5.04,4.905
3/28/2017,4.96,3130395,5.24,5.24,4.8835
3/27/2017,5.21,1687778,5.24,5.24,5.07
3/24/2017,5.09,937617,5.1,5.19,5.05
3/23/2017,5.12,2780730,5.19,5.235,4.96
3/22/2017,5.18,1750478,5.28,5.35,5.17
3/21/2017,5.3,2294951,5.26,5.47,5.2
3/20/2017,5.24,1909076,5.06,5.28,5.06
3/17/2017,5.01,7321101,5.52,5.57,5.01
3/16/2017,5.46,2731922,5.57,5.639,5.3801
3/15/2017,5.49,4015337,4.97,5.54,4.8699
3/14/2017,4.89,2343223,5.18,5.27,4.86
3/13/2017,5.19,3037666,4.99,5.3,4.95
3/10/2017,4.96,2304829,4.79,4.99,4.69
3/9/2017,4.79,1166013,4.87,4.96,4.77
3/8/2017,4.88,1065140,4.78,4.982,4.78
3/7/2017,4.92,2242465,4.77,4.99,4.75
3/6/2017,4.86,2774795,5.09,5.09,4.75
3/3/2017,5.09,3555476,4.92,5.14,4.74
3/2/2017,4.93,3485145,5.19,5.37,4.91
3/1/2017,5.31,4782995,5.18,5.3301,5.08
2/28/2017,5.29,2804419,5.36,5.4,5.16
2/27/2017,5.28,3793390,5.78,5.92,5.23
2/24/2017,5.82,2063233,6.16,6.16,5.805
2/23/2017,6.02,2195510,6.01,6.1,5.94
2/22/2017,5.88,2661048,5.9,5.97,5.72
2/21/2017,5.95,2353776,5.91,6.06,5.85
2/17/2017,6.04,1861951,6.19,6.19,6
2/16/2017,6.14,2113480,6,6.15,6
2/15/2017,5.97,1588818,5.95,6.1057,5.9
2/14/2017,5.99,1908149,6.01,6.099,5.84
2/13/2017,5.96,1260968,5.92,6.02,5.885
2/10/2017,5.98,2089450,5.8,6.04,5.65
2/9/2017,5.88,2165608,6.01,6.12,5.88
2/8/2017,5.97,3668404,6.06,6.21,5.9
2/7/2017,5.9,3548162,5.75,6.16,5.73
2/6/2017,5.95,3688480,5.5,5.99,5.5
2/3/2017,5.44,1246853,5.4,5.52,5.375
2/2/2017,5.43,1774889,5.58,5.58,5.33
2/1/2017,5.35,1496518,5.25,5.41,5.22
1/31/2017,5.32,1943987,5.32,5.35,5.23
1/30/2017,5.14,2001300,5.16,5.3099,5.13
1/27/2017,5.15,1036379,5.12,5.215,5.11
1/26/2017,5.18,1977504,4.99,5.25,4.96
1/25/2017,5.12,1527483,5.04,5.15,4.99
1/24/2017,5.16,1591385,5.1,5.2144,5.04
1/23/2017,5.1,1511199,5.25,5.25,5.06
1/20/2017,5.1,1415223,5.05,5.2301,5.04
1/19/2017,5.06,1796794,5,5.16,4.9
1/18/2017,5.09,1359424,5.2,5.2412,5.01
1/17/2017,5.22,2348488,5.3,5.45,5.19
1/13/2017,5.1,1267649,4.95,5.13,4.89
1/12/2017,5.02,1872429,5.11,5.18,4.96
1/11/2017,5,1956883,5.01,5.09,4.885
1/10/2017,5.07,2274466,4.98,5.145,4.9
1/9/2017,4.88,3564540,4.9,5.15,4.841
1/6/2017,4.8,4604939,5.01,5.17,4.585
1/5/2017,5.09,3260280,4.82,5.12,4.77
1/4/2017,4.67,1889617,4.71,4.77,4.59
1/3/2017,4.59,3451974,4.5,4.64,4.4
12/30/2016,4.56,2227458,4.74,4.9,4.54
12/29/2016,4.71,3528322,4.46,4.73,4.4
12/28/2016,4.37,2508022,4.14,4.39,4.08
12/27/2016,4.17,2545474,4.1,4.22,4.02
12/23/2016,4.05,1107219,3.94,4.09,3.9199
12/22/2016,3.89,908028,3.9,4.02,3.88
12/21/2016,3.93,993591,3.94,4,3.88
12/20/2016,3.92,1909024,3.81,3.97,3.79
12/19/2016,3.92,2471270,3.93,3.96,3.82
12/16/2016,3.85,5872357,4,4.13,3.85
12/15/2016,3.96,3198569,4,4.07,3.88
12/14/2016,4.11,2585287,4.44,4.49,4.1
